department,code,title,description,credit,advised_requisite,link
b'ANATOMY',b'571',b' Human Neuroanatomy II ',"b'Students will dissect the brain, study microscopic brain sections and discuss clinical cases to gain a comprehensive knowledge of the human nervous system.  Selected enrichment sessions will be offered on topics of current research interest.'",2,b'Knowledge of neuroanatomy.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2110ANATOMY571001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'ANATOMY',b'613',b' Head and Neck Anatomy ',b'This course will review the anatomy of the head and neck regions with an emphasis on the oral cavity and the clinical application of anatomy.',1.5,"b'Graduate Dental students in ENDODONT, PERIODON, PROSTHOD, ORTHO, and RESTORA.'","b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2110ANATOMY613001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'ANATOMY',b'852',b' Prenat Fac Gro ',b'Prenat Fac Gro',1,b'Oral Biology 670 or permission of instructor.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2110ANATOMY852001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'ANATOMY',b'403',b' Human Anatomy:  Structure and Function ',"b'This course offers the basic concepts of human anatomy.  The gross anatomical features of the body systems are presented together with the relevant development, histological, functional, and clinical facts.'",5,b'',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2120ANATOMY403001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'ANATOMY',b'510',b' Anatomy Teaching Experience ',"b'Students participate as Teaching Assistants in Anatomy 403, a team-taught human anatomy course. With the help of faculty, TAs assume co-ownership of laboratory development, set-up, facilitation, and take down. TAs also will regularly meet with students for tutoring an office hours. TAs become an integral part of an anatomy teaching team, and further develop their knowledge, skills, and abilities as anatomy educators.'",2,b'ANATOMY 403 or equivalent.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2120ANATOMY510001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'ANATOMY',b'541',b' Mammalian Reproductive Physiology ',"b'Each Winter Term, the Reproductive Science Program offers a course in Mammalian Reproductive Endocrinology (PHYSIOL 541) which is part of the curriculum of three departments (Physiology, Anatomy, and Psychology).\r\nThis course is a study of the physiological and behavioral actions of reproductive hormones responsible for the regulation of the reproductive systems and behavior. \r\n\r\nTopics include: \r\n\r\nProperties, regulation and action of protein and steroid hormones, neuroendocrine function and feedback regulation, gonads function and development, reproductive maturation (puberty) and senescence (menopause), sexual differentiation of the brain, developmental programming, epigenetics, stress responses, metabolic control, pheromones and sexual behavior, gender and sexuality, fertilization, embryogenesis, pregnancy and parturition, clinical issues of infertility and assisted reproduction.Course Requirements:No data submittedIntended Audience:An introduction to mammalian reproductive physiology for PhD, MS and senior undergraduate students who are considering a career in the biomedical sciences. Prior physiology or behavioral neuroscience courses and biochemistry are required.Class Format:Instruction is via lectures by experts in the fields represented in the course. '",4,b'PHYSIOL 201 or PHYSIOL 502 or BIOL 225.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2120ANATOMY541001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'ANATOMY',b'800',b' Special Topics ',b'Special Topics',1,b'',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2130ANATOMY800101&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'ANATOMY',b'990',b' Dissertation/Precandidate ',b'Dissertation/Precandidate',1,b'Advanced Doctoral student. Election for dissertation work by doctoral student not yet admitted as a Candidate.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2130ANATOMY990101&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'ANATOMY',b'995',b' Diss-Cand ',b'Diss-Cand',4,b'',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2130ANATOMY995101&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'ANATOMY',b'800',b' Special Topics ',b'Special Topics',1,b'',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2140ANATOMY800001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'ANATOMY',b'990',b' Dissertation/Precandidate ',b'Dissertation/Precandidate',1,b'Advanced Doctoral student. Election for dissertation work by doctoral student not yet admitted as a Candidate.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2140ANATOMY990001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'ANATOMY',b'995',b' Diss-Cand ',b'Diss-Cand',8,b'',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2140ANATOMY995001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'ANATOMY',b'990',b' Dissertation/Precandidate ',b'Dissertation/Precandidate',1,b'Advanced Doctoral student. Election for dissertation work by doctoral student not yet admitted as a Candidate.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2150ANATOMY990201&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'ANATOMY',b'995',b' Diss-Cand ',b'Diss-Cand',4,b'',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2150ANATOMY995201&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'ANATOMY',b'403',b' Human Anatomy:  Structure and Function ',"b'This course offers the basic concepts of human anatomy.  The gross anatomical features of the body systems are presented together with the relevant development, histological, functional, and clinical facts.'",5,b'',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2160ANATOMY403001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'ANATOMY',b'570',b' Human Neuroanatomy I ',"b'Neuroanatomy course and lab provides a systematic survey of the structure of the human nervous system, including major pathways, neurotransmitters, and functions'",3,b'Admission in Anatomy or approval on consultation.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2160ANATOMY570001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'ANATOMY',b'571',b' Human Neuroanatomy II ',"b'Students will dissect the brain, study microscopic brain sections and discuss clinical cases to gain a comprehensive knowledge of the human nervous system.  Selected enrichment sessions will be offered on topics of current research interest.'",2,b'Knowledge of neuroanatomy.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2160ANATOMY571001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'ANATOMY',b'613',b' Head and Neck Anatomy ',b'This course will review the anatomy of the head and neck regions with an emphasis on the oral cavity and the clinical application of anatomy.',1.5,"b'Graduate Dental students in ENDODONT, PERIODON, PROSTHOD, ORTHO, and RESTORA.'","b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2160ANATOMY613001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'ANATOMY',b'852',b' Prenat Fac Gro ',b'Prenat Fac Gro',1,b'Oral Biology 670 or permission of instructor.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2160ANATOMY852001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
