department,code,title,description,credit,advised_requisite,link
b'AMCULT',b'601',b' Topics in American Studies ',"b'This discussion-based seminar course explores the field of \xe2\x80\x9canimal theory\xe2\x80\x9d as a strain of the contemporary posthumanities that seeks to rearticulate the Cartesian human-animal species divide fundamental to modern Western philosophical and literary thought.  While the main focus of the course is current critical work that lies at the intersection of biopolitics and postmodernity, we begin by tracing field development from Ovid\xe2\x80\x99s Metamorphoses to the medieval and Renaissance periods through the literary and medical figure of the original monster, the human-animal hybrid. The wide-ranging impact and intersectional nature of animal studies is such that it will afford us a relatively comprehensive understanding of current scholarly thought in the posthumanities, particularly at its frontiers of queer studies, biopolitics, affect studies, human and animal \xe2\x80\x9crights\xe2\x80\x9d discourses, neuroscience, and environmentalism.\nReadings in the first, foundational half of the course include work by Descartes, Spinoza, and Par\xc3\xa9, as well as the excerpted beginnings of contemporary animal theory by Levinas, Derrida, Bataille, Foucault, Heidegger, and Deleuze and Guattari. The second half of the course is devoted to the contemporary theoretical work of Haraway, Agamben, Wolfe, Latour, and Chen, as well as creative literary work by Coetzee, Angela Carter, and others. Course Requirements:Course requirements include in-class reports and an extensive final research paper that may be written as an article for journal submission.'",3,b'Graduate standing.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2070AMCULT601003&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'601',b' Topics in American Studies ',"b'Students practice performance as a way of reconstructing theatre history. The class will focus on the repertory of the nineteenth-century African American actor Ira Aldridge. During the first half of the academic term, the class researches historical gestures at the University of Michigan Museum then performs them with text in the Duderstadt Video Studio. During the second half of the semester, the class researches the life and history of Ira Aldridge and performs scenes from his repertory with appropriate period gestures. Students write a research paper about some aspect of Aldridge\xe2\x80\x99s career and then publish their research on a public website.\r\n Students Learn:\r\n\nHow to reconstruct historical performance\r\nHow to physicalize 19th-century gestures and perform them with text\r\nAbout the biography, repertory and historical context of actor Ira Aldridge\r\nHow to research and write a research paper about 19thcentury performance.\r\nHow to upload historical images and data into a computer tool.\r\n\n\r\nRequired Readings:\n\n\r\nPractical Illustrations of Rhetorical Gestures and Action by Henry Siddons\r\n Red Velvet by Lolita Chakrabarti\r\n The Black Doctor by Ira Aldridge\r\n The Padlock by Charles Dibdin\r\n Othello by William Shakespeare\r\n\n\r\nOnline and published resources about Ira Aldridge including but not limited to:\r\n\n\r\nMarshall, Herbert and Mildred Stock. Ira Aldridge: The Negro Tragedian, (Washington DC: Howard University Press, 1993).\r\n  \r\nKujawinska Courtney and Maria Lukowska. Ira Aldridge 1807-1967, (Frankfurt: Peter Lang, 2009).\r\n  \r\nLindfors, Bernth, Editor. Ira Aldridge: The African Roscius. Rochester: University of Rochester Press, 2007).\r\n  \r\nShalom, Jack, \xe2\x80\x9cThe Ira Aldridge Troupe: Early Black Minstrelsy in Philadelphia,\xe2\x80\x9d African American Review, Volume 26, Number 4 (1994).\r\n \r\nDewberry, Jonathan, \xe2\x80\x9cThe African Grove Theatre and Company,\xe2\x80\x9d Black American Literature Forum, Volume 16, (1982).\r\n Intended Audience:No data submittedClass Format:This course is an interdisciplinary course in which students work as a team from within their discipline (history, performance, cultural studies) to excavate an applied history of African American performance.'",3,b'Graduate standing.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2070AMCULT601004&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'618',b' Interdisciplinary Approaches to Latina/o Studies ',"b'Latino Studies is an interdisciplinary approach to the study of Puerto Rican, Mexican, Cuban, Caribbean, Central American, and Latin American communities in the US. Latina/o Studies that offers a rubric for understanding not only the interconnections between diverse Latina/o communities but also the differences that sometimes divide them. This course will expose students to core knowledge about Latina/o histories and communities as well as the various disciplinary rubrics through which Latina/o Studies is elaborated including literary and historical studies, studies of immigration and citizenship, religious studies, and media studies. As a true interdisciplinary \xe2\x80\x9cintroduction\xe2\x80\x9d to the study of Latina/os in the U.S., the pedagogical aim of this course is to help graduate students develop the background knowledge, theoretical language and methodological skills needed to analyze the histories, cultural production, and material realities of Latina/os in the U.S.'",3,b'Graduate standing.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2070AMCULT618001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'620',"b' Knowledge/Power/Practice in Science, Technology, and Medicine '","b'This graduate readings seminar is designed to provide a comprehensive introduction to some of the major themes and issues that occupy the field of Science and Technology Studies.  Drawing on scholarship in history, sociology, philosophy, anthropology, and information studies, we will mix theoretical material with more empirically oriented studies.  The course will focus particularly on the relation between social, political, and cultural contexts and the development of ideas, practices, tools, and objects within science, technology, and medicine.Intended Audience:No particular expertise in a scientific field is expected or required of participants.'",3,b'Graduate standing.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2070AMCULT620001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'686',b' Studies in American Cultural History ',"b'This course explores classic texts and current methodological problems in U.S. cultural history, broadly defined. The reading list is deliberately expansive in scope, cutting across multiple hemispheres, much of the past three centuries, and competing approaches from U.S. cultural history, American studies, and British cultural studies. In so doing, it takes a capacious approach to \xe2\x80\x9cculture\xe2\x80\x9d itself. In some cases, we\xe2\x80\x99ll focus on culture in the aesthetic senses: high and low, visual and textual, vernacular and commercial. But at other moments, we\xe2\x80\x99ll look at culture in the broader anthropological modes of customs, traditions, and values. Above all, we\xe2\x80\x99ll explore \xe2\x80\x9cthe cultural\xe2\x80\x9d as an evolving set of methodological approaches now being applied to sources and subjects previously understood as the provinces of other subfields. One of our central questions, in fact, will involve the long-term effects and future directions of the \xe2\x80\x9ccultural turn,\xe2\x80\x9d a phenomenon now described as the most important disciplinary development of the late 20th century. Simply put: what is cultural history now? How has it changed in recent decades, and where is it moving in the current conjuncture? One final note: in early April, I will be running a national conference at UM entitled ""A New Materialism? Rethinking Global Capitalism at the Nexus of Culture and Political Economy."" This event will include a number of U.S. cultural historians from around the country: Kathleen Brown, Andrew Zimmerman, Seth Rockman, Alison Isenberg, Nan Enstad, Elspeth Brown, Nathan Connolly, and possibly 1-2 others. The plan is to include recent work by many of these scholars as part of the reading list for History 686. I will also ask students to attend the two-day conference (April 1-2), meet the authors, and discuss their pre-circulated papers, which will be available in early March. Please see Wolverine Access in December for a finalized book list.Course Requirements:Regular attendance and active participation; short response papers for most of the weekly assignments (with ~3-4 weeks off over the course of the term); a ~10 pp. \xe2\x80\x9cagenda\xe2\x80\x9d essay on the future of cultural history at the end of the term.Intended Audience:Ph.D. students in History and related humanities disciplines. Students outside of the History Department should contact the instructor for approval before enrolling.Class Format:3 hour seminar.'",3,b'',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2070AMCULT686001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'698',b' Methodologies in American Culture ',"b'This class is designed to assist first-year (graduate) students in making the transition from histories and theories of American studies to individual research \xe2\x80\x94 i.e., your own work. The larger goal is a substantial research paper based on primary sources that is to be completed by the end of the first year. Students are not expected to have a fixed or finished sense of their long-term research plans at that point, and each student will define the program of research in his/her own way. Above all, AMCULT 698 seeks to help each student begin the process of finding an independent voice as an interdisciplinary scholar and academic writer. This course will include staggered deadlines throughout the semester for revised prospectuses, bibliographies, and rough drafts, as well as some form of peer review.'",3,b'Graduate standing; Upperclass standing.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2070AMCULT698001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'850',b' Advanced Graduate Seminar in Primary Research ',"b""Should be taken as early as possible in the student's dissertation work. Student's may enroll in it at any point after advancement to candidacy, although it will ordinarily be taken immediately after the field examinations have been completed. This course will be designed to support students in getting their dissertations under way. However, some students may frame a dissertation topic early and wish to begin working on it before taking the field examinations; therefore, the course will ensure that it is also useful to students who are further along with their work. The class will include basic questions about research methods, collective critique of work in draft, discussion of ethics of scholarship and academic life, practical information about submitting papers for conferences and articles for publication, and visits from Program faculty from a variety of fields to discuss professional issues.""",3,b'Graduate standing.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2070AMCULT850001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'899',b' Special Research ',"b""It is expected that each student will do substantial work in more than one discipline and that the course of study will\r\n delineate appropriate research skills to be acquired and theoretical concerns to be explored  An American Culture graduate student will be required to complete an\r\n introductory research seminar in the student's field of interest. The option of satisfying this requirement in American Culture\r\n 699 or 899 is available for those students who do not have another appropriate seminar that fits their interests.""",1,b'Graduate standing.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2070AMCULT899001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'990',b' Dissertation/Precandidate ',b'Election for dissertation work by doctoral student not yet admitted as a Candidate.',1,b'Graduate standing. Election for dissertation work by doctoral student not yet admitted as a Candidate.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2070AMCULT990001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'993',b' Graduate Student Instructor Training Program ',"b'A seminar for all beginning graduate student instructors, consisting of a two day orientation before the term starts and periodic workshops/meetings during the Fall Term. Beginning graduate student instructors are required to register for this class.'",1,b'GSI award. Graduate standing.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2070AMCULT993001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'995',b' Dissertation/Candidate ',b'Graduate School authorization for admission as a doctoral Candidate. N.B. The defense of the dissertation (the final oral examination) must be held under a full term Candidacy enrollment period.',8,b'',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2070AMCULT995001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'899',b' Special Research ',"b""It is expected that each student will do substantial work in more than one discipline and that the course of study will\r\n delineate appropriate research skills to be acquired and theoretical concerns to be explored  An American Culture graduate student will be required to complete an\r\n introductory research seminar in the student's field of interest. The option of satisfying this requirement in American Culture\r\n 699 or 899 is available for those students who do not have another appropriate seminar that fits their interests.""",1,b'Graduate standing.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2080AMCULT899101&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'990',b' Dissertation/Precandidate ',b'Election for dissertation work by doctoral student not yet admitted as a Candidate.',1,b'Graduate standing. Election for dissertation work by doctoral student not yet admitted as a Candidate.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2080AMCULT990101&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'995',b' Dissertation/Candidate ',b'Graduate School authorization for admission as a doctoral Candidate. N.B. The defense of the dissertation (the final oral examination) must be held under a full term Candidacy enrollment period.',4,b'',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2080AMCULT995101&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'899',b' Special Research ',"b""It is expected that each student will do substantial work in more than one discipline and that the course of study will\r\n delineate appropriate research skills to be acquired and theoretical concerns to be explored  An American Culture graduate student will be required to complete an\r\n introductory research seminar in the student's field of interest. The option of satisfying this requirement in American Culture\r\n 699 or 899 is available for those students who do not have another appropriate seminar that fits their interests.""",1,b'Graduate standing.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2090AMCULT899001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'990',b' Dissertation/Precandidate ',b'Election for dissertation work by doctoral student not yet admitted as a Candidate.',1,b'Graduate standing. Election for dissertation work by doctoral student not yet admitted as a Candidate.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2090AMCULT990001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'995',b' Dissertation/Candidate ',b'Graduate School authorization for admission as a doctoral Candidate. N.B. The defense of the dissertation (the final oral examination) must be held under a full term Candidacy enrollment period.',8,b'',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2090AMCULT995001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
